Spacecraft: FINCHSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
21 Jun 2020 18:34:27.958    21 Jun 2020 19:06:43.040      1935.0821366    Earth           Umbra       312           1956.9445432
21 Jun 2020 19:06:43.040    21 Jun 2020 19:06:53.951      10.911488417    Earth           Penumbra    312           1956.9445432
21 Jun 2020 20:07:52.050    21 Jun 2020 20:08:03.058      11.007691815    Earth           Penumbra    313           1953.1232924
21 Jun 2020 20:08:03.058    21 Jun 2020 20:40:14.204      1931.1458351    Earth           Umbra       313           1953.1232924
21 Jun 2020 20:40:14.204    21 Jun 2020 20:40:25.174      10.969765484    Earth           Penumbra    313           1953.1232924
21 Jun 2020 21:41:27.029    21 Jun 2020 21:41:38.094      11.065763945    Earth           Penumbra    314           1949.2548158
21 Jun 2020 21:41:38.094    21 Jun 2020 22:13:45.254      1927.1596134    Earth           Umbra       314           1949.2548158
21 Jun 2020 22:13:45.254    21 Jun 2020 22:13:56.283      11.029438453    Earth           Penumbra    314           1949.2548158
21 Jun 2020 23:15:01.935    21 Jun 2020 23:15:13.061      11.125338217    Earth           Penumbra    315           1945.3269893
21 Jun 2020 23:15:13.061    21 Jun 2020 23:47:16.172      1923.1112107    Earth           Umbra       315           1945.3269893
21 Jun 2020 23:47:16.172    21 Jun 2020 23:47:27.262      11.090440373    Earth           Penumbra    315           1945.3269893
22 Jun 2020 00:48:36.846    22 Jun 2020 00:48:48.033      11.186410231    Earth           Penumbra    316           1941.3256550
22 Jun 2020 00:48:48.033    22 Jun 2020 01:20:47.019      1918.9865012    Earth           Umbra       316           1941.3256550
22 Jun 2020 01:20:47.019    22 Jun 2020 01:20:58.172      11.152743583    Earth           Penumbra    316           1941.3256550
22 Jun 2020 02:22:11.867    22 Jun 2020 02:22:23.115      11.248958297    Earth           Penumbra    317           1937.2375410
22 Jun 2020 02:22:23.115    22 Jun 2020 02:54:17.888      1914.7721557    Earth           Umbra       317           1937.2375410
22 Jun 2020 02:54:17.888    22 Jun 2020 02:54:29.104      11.216426978    Earth           Penumbra    317           1937.2375410
22 Jun 2020 03:55:46.998    22 Jun 2020 03:55:58.311      11.312937783    Earth           Penumbra    318           1933.0686719
22 Jun 2020 03:55:58.311    22 Jun 2020 04:27:48.785      1910.4742027    Earth           Umbra       318           1933.0686719
22 Jun 2020 04:27:48.785    22 Jun 2020 04:28:00.067      11.281531421    Earth           Penumbra    318           1933.0686719
22 Jun 2020 05:29:22.114    22 Jun 2020 05:29:33.492      11.378058570    Earth           Penumbra    319           1928.8437872
22 Jun 2020 05:29:33.492    22 Jun 2020 06:01:19.610      1906.1178179    Earth           Umbra       319           1928.8437872
22 Jun 2020 06:01:19.610    22 Jun 2020 06:01:30.958      11.347910750    Earth           Penumbra    319           1928.8437872
22 Jun 2020 07:02:57.105    22 Jun 2020 07:03:08.549      11.443891923    Earth           Penumbra    320           1924.5749139
22 Jun 2020 07:03:08.549    22 Jun 2020 07:34:50.265      1901.7157704    Earth           Umbra       320           1924.5749139
22 Jun 2020 07:34:50.265    22 Jun 2020 07:35:01.680      11.415251589    Earth           Penumbra    320           1924.5749139
22 Jun 2020 08:36:32.013    22 Jun 2020 08:36:43.523      11.510294199    Earth           Penumbra    321           1920.2498116
22 Jun 2020 08:36:43.523    22 Jun 2020 09:08:20.779      1897.2562463    Earth           Umbra       321           1920.2498116
22 Jun 2020 09:08:20.779    22 Jun 2020 09:08:32.262      11.483271047    Earth           Penumbra    321           1920.2498116
22 Jun 2020 10:10:06.949    22 Jun 2020 10:10:18.527      11.577517481    Earth           Penumbra    322           1915.8574222
22 Jun 2020 10:10:18.527    22 Jun 2020 10:41:51.255      1892.7279347    Earth           Umbra       322           1915.8574222
22 Jun 2020 10:41:51.255    22 Jun 2020 10:42:02.807      11.551970069    Earth           Penumbra    322           1915.8574222
22 Jun 2020 11:43:41.956    22 Jun 2020 11:43:53.602      11.645902181    Earth           Penumbra    323           1911.3971967
22 Jun 2020 11:43:53.602    22 Jun 2020 12:15:21.731      1888.1296023    Earth           Umbra       323           1911.3971967
22 Jun 2020 12:15:21.731    22 Jun 2020 12:15:33.353      11.621692206    Earth           Penumbra    323           1911.3971967
22 Jun 2020 13:17:16.992    22 Jun 2020 13:17:28.707      11.715665495    Earth           Penumbra    324           1906.8576886
22 Jun 2020 13:17:28.707    22 Jun 2020 13:48:52.156      1883.4491921    Earth           Umbra       324           1906.8576886
22 Jun 2020 13:48:52.156    22 Jun 2020 13:49:03.849      11.692830990    Earth           Penumbra    324           1906.8576886
22 Jun 2020 14:50:52.024    22 Jun 2020 14:51:03.811      11.786911148    Earth           Penumbra    325           1902.2184856
22 Jun 2020 14:51:03.811    22 Jun 2020 15:22:22.477      1878.6660749    Earth           Umbra       325           1902.2184856
22 Jun 2020 15:22:22.477    22 Jun 2020 15:22:34.243      11.765499576    Earth           Penumbra    325           1902.2184856
22 Jun 2020 16:24:27.065    22 Jun 2020 16:24:38.925      11.859617766    Earth           Penumbra    326           1897.4821997
22 Jun 2020 16:24:38.925    22 Jun 2020 16:55:52.708      1873.7829645    Earth           Umbra       326           1897.4821997
22 Jun 2020 16:55:52.708    22 Jun 2020 16:56:04.547      11.839617498    Earth           Penumbra    326           1897.4821997
22 Jun 2020 17:58:02.126    22 Jun 2020 17:58:14.060      11.933673453    Earth           Penumbra    327           1892.6756634
22 Jun 2020 17:58:14.060    22 Jun 2020 18:29:22.886      1868.8267417    Earth           Umbra       327           1892.6756634
22 Jun 2020 18:29:22.886    22 Jun 2020 18:29:34.802      11.915248248    Earth           Penumbra    327           1892.6756634
22 Jun 2020 19:31:37.185    22 Jun 2020 19:31:49.195      12.009132584    Earth           Penumbra    328           1887.8136565
22 Jun 2020 19:31:49.195    22 Jun 2020 20:02:53.006      1863.8118583    Earth           Umbra       328           1887.8136565
22 Jun 2020 20:02:53.006    22 Jun 2020 20:03:04.999      11.992665601    Earth           Penumbra    328           1887.8136565
22 Jun 2020 21:05:12.202    22 Jun 2020 21:05:24.289      12.086331169    Earth           Penumbra    329           1882.8855818
22 Jun 2020 21:05:24.289    22 Jun 2020 21:36:23.016      1858.7272013    Earth           Umbra       329           1882.8855818
22 Jun 2020 21:36:23.016    22 Jun 2020 21:36:35.088      12.072049349    Earth           Penumbra    329           1882.8855818
22 Jun 2020 22:38:47.165    22 Jun 2020 22:38:59.330      12.165579759    Earth           Penumbra    330           1877.8750537
22 Jun 2020 22:38:59.330    22 Jun 2020 23:09:52.886      1853.5561357    Earth           Umbra       330           1877.8750537
22 Jun 2020 23:09:52.886    22 Jun 2020 23:10:05.040      12.153338199    Earth           Penumbra    330           1877.8750537
23 Jun 2020 00:12:22.140    23 Jun 2020 00:12:34.387      12.246920785    Earth           Penumbra    331           1872.7678221
23 Jun 2020 00:12:34.387    23 Jun 2020 00:43:22.671      1848.2844572    Earth           Umbra       331           1872.7678221
23 Jun 2020 00:43:22.671    23 Jun 2020 00:43:34.907      12.236444140    Earth           Penumbra    331           1872.7678221
23 Jun 2020 01:45:57.238    23 Jun 2020 01:46:09.568      12.330296729    Earth           Penumbra    332           1867.5493195
23 Jun 2020 01:46:09.568    23 Jun 2020 02:16:52.466      1842.8975720    Earth           Umbra       332           1867.5493195
23 Jun 2020 02:16:52.466    23 Jun 2020 02:17:04.788      12.321450782    Earth           Penumbra    332           1867.5493195
23 Jun 2020 03:19:32.482    23 Jun 2020 03:19:44.898      12.415685272    Earth           Penumbra    333           1862.2209176
23 Jun 2020 03:19:44.898    23 Jun 2020 03:50:22.295      1837.3967497    Earth           Umbra       333           1862.2209176
23 Jun 2020 03:50:22.295    23 Jun 2020 03:50:34.703      12.408482598    Earth           Penumbra    333           1862.2209176
23 Jun 2020 04:53:07.750    23 Jun 2020 04:53:20.253      12.502867333    Earth           Penumbra    334           1856.8085390
23 Jun 2020 04:53:20.253    23 Jun 2020 05:23:52.061      1831.8082060    Earth           Umbra       334           1856.8085390
23 Jun 2020 05:23:52.061    23 Jun 2020 05:24:04.559      12.497465720    Earth           Penumbra    334           1856.8085390
23 Jun 2020 06:26:42.911    23 Jun 2020 06:26:55.503      12.591373944    Earth           Penumbra    335           1851.3335285
23 Jun 2020 06:26:55.503    23 Jun 2020 06:57:21.657      1826.1540957    Earth           Umbra       335           1851.3335285
23 Jun 2020 06:57:21.657    23 Jun 2020 06:57:34.245      12.588058796    Earth           Penumbra    335           1851.3335285
23 Jun 2020 08:00:17.983    23 Jun 2020 08:00:30.664      12.680909643    Earth           Penumbra    336           1845.7896570
23 Jun 2020 08:00:30.664    23 Jun 2020 08:30:51.093      1820.4288939    Earth           Umbra       336           1845.7896570
23 Jun 2020 08:30:51.093    23 Jun 2020 08:31:03.773      12.679853523    Earth           Penumbra    336           1845.7896570
23 Jun 2020 09:33:53.086    23 Jun 2020 09:34:05.858      12.771654536    Earth           Penumbra    337           1840.1632964
23 Jun 2020 09:34:05.858    23 Jun 2020 10:04:20.477      1814.6188994    Earth           Umbra       337           1840.1632964
23 Jun 2020 10:04:20.477    23 Jun 2020 10:04:33.250      12.772742403    Earth           Penumbra    337           1840.1632964
23 Jun 2020 11:07:28.282    23 Jun 2020 11:07:41.146      12.864021643    Earth           Penumbra    338           1834.4499818
23 Jun 2020 11:07:41.146    23 Jun 2020 11:37:49.865      1808.7188547    Earth           Umbra       338           1834.4499818
23 Jun 2020 11:37:49.865    23 Jun 2020 11:38:02.732      12.867105450    Earth           Penumbra    338           1834.4499818
23 Jun 2020 12:41:03.538    23 Jun 2020 12:41:16.496      12.958347285    Earth           Penumbra    339           1828.6351141
23 Jun 2020 12:41:16.496    23 Jun 2020 13:11:19.209      1802.7132452    Earth           Umbra       339           1828.6351141
23 Jun 2020 13:11:19.209    23 Jun 2020 13:11:32.173      12.963521644    Earth           Penumbra    339           1828.6351141
23 Jun 2020 14:14:38.816    23 Jun 2020 14:14:51.870      13.054862490    Earth           Penumbra    340           1822.6910302
23 Jun 2020 14:14:51.870    23 Jun 2020 14:44:48.444      1796.5739004    Earth           Umbra       340           1822.6910302
23 Jun 2020 14:44:48.444    23 Jun 2020 14:45:01.507      13.062267273    Earth           Penumbra    340           1822.6910302
23 Jun 2020 15:48:14.122    23 Jun 2020 15:48:27.276      13.153664069    Earth           Penumbra    341           1816.6137221
23 Jun 2020 15:48:27.276    23 Jun 2020 16:18:17.573      1790.2967927    Earth           Umbra       341           1816.6137221
23 Jun 2020 16:18:17.573    23 Jun 2020 16:18:30.736      13.163265330    Earth           Penumbra    341           1816.6137221
23 Jun 2020 17:21:49.470    23 Jun 2020 17:22:02.725      13.254673441    Earth           Penumbra    342           1810.4331182
23 Jun 2020 17:22:02.725    23 Jun 2020 17:51:46.637      1783.9119132    Earth           Umbra       342           1810.4331182
23 Jun 2020 17:51:46.637    23 Jun 2020 17:51:59.903      13.266531529    Earth           Penumbra    342           1810.4331182
23 Jun 2020 18:55:24.842    23 Jun 2020 18:55:38.200      13.357879291    Earth           Penumbra    343           1804.1707569
23 Jun 2020 18:55:38.200    23 Jun 2020 19:25:15.641      1777.4404747    Earth           Umbra       343           1804.1707569
23 Jun 2020 19:25:15.641    23 Jun 2020 19:25:29.013      13.372402824    Earth           Penumbra    343           1804.1707569
23 Jun 2020 20:29:00.202    23 Jun 2020 20:29:13.665      13.463616371    Earth           Penumbra    344           1797.8142537
23 Jun 2020 20:29:13.665    23 Jun 2020 20:58:44.535      1770.8694306    Earth           Umbra       344           1797.8142537
23 Jun 2020 20:58:44.535    23 Jun 2020 20:58:58.016      13.481206738    Earth           Penumbra    344           1797.8142537
23 Jun 2020 22:02:35.534    23 Jun 2020 22:02:49.107      13.572327245    Earth           Penumbra    345           1791.3406059
23 Jun 2020 22:02:49.107    23 Jun 2020 22:32:13.282      1764.1753467    Earth           Umbra       345           1791.3406059
23 Jun 2020 22:32:13.282    23 Jun 2020 22:32:26.875      13.592931954    Earth           Penumbra    345           1791.3406059
23 Jun 2020 23:36:10.898    23 Jun 2020 23:36:24.582      13.684156188    Earth           Penumbra    346           1784.7343584
23 Jun 2020 23:36:24.582    24 Jun 2020 00:05:41.925      1757.3427799    Earth           Umbra       346           1784.7343584
24 Jun 2020 00:05:41.925    24 Jun 2020 00:05:55.632      13.707422256    Earth           Penumbra    346           1784.7343584
24 Jun 2020 01:09:46.407    24 Jun 2020 01:10:00.206      13.799028075    Earth           Penumbra    347           1777.9812260
24 Jun 2020 01:10:00.206    24 Jun 2020 01:39:10.563      1750.3574606    Earth           Umbra       347           1777.9812260
24 Jun 2020 01:39:10.563    24 Jun 2020 01:39:24.388      13.824737363    Earth           Penumbra    347           1777.9812260
24 Jun 2020 02:43:22.103    24 Jun 2020 02:43:36.020      13.916934736    Earth           Penumbra    348           1771.0774579
24 Jun 2020 02:43:36.020    24 Jun 2020 03:12:39.235      1743.2154001    Earth           Umbra       348           1771.0774579
24 Jun 2020 03:12:39.235    24 Jun 2020 03:12:53.180      13.945123076    Earth           Penumbra    348           1771.0774579
24 Jun 2020 04:16:57.876    24 Jun 2020 04:17:11.913      14.037768042    Earth           Penumbra    349           1764.0465315
24 Jun 2020 04:17:11.913    24 Jun 2020 04:46:07.853      1735.9401133    Earth           Umbra       349           1764.0465315
24 Jun 2020 04:46:07.853    24 Jun 2020 04:46:21.922      14.068650117    Earth           Penumbra    349           1764.0465315
24 Jun 2020 05:50:33.573    24 Jun 2020 05:50:47.734      14.161063428    Earth           Penumbra    350           1756.9181720
24 Jun 2020 05:50:47.734    24 Jun 2020 06:19:36.296      1728.5621220    Earth           Umbra       350           1756.9181720
