Target: FINCH

Observer: NapaneeImaging
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
02 Feb 2025 16:09:03.156    02 Feb 2025 16:16:31.259      448.10335301    
03 Feb 2025 02:50:41.331    03 Feb 2025 02:58:24.292      462.96005112    
03 Feb 2025 04:26:59.779    03 Feb 2025 04:30:57.213      237.43400497    
03 Feb 2025 15:55:54.480    03 Feb 2025 16:03:14.755      440.27526104    
03 Feb 2025 17:32:11.022    03 Feb 2025 17:34:19.111      128.08950841    
04 Feb 2025 02:37:45.340    04 Feb 2025 02:45:02.899      437.55833093    
04 Feb 2025 04:12:49.575    04 Feb 2025 04:18:29.173      339.59777516    
04 Feb 2025 15:42:49.724    04 Feb 2025 15:49:49.148      419.42379152    
04 Feb 2025 17:17:59.682    04 Feb 2025 17:22:20.643      260.96114614    
05 Feb 2025 02:24:56.577    05 Feb 2025 02:31:34.922      398.34466249    
05 Feb 2025 03:58:59.766    05 Feb 2025 04:05:41.414      401.64795849    
05 Feb 2025 15:29:50.212    05 Feb 2025 15:36:13.073      382.86034445    
05 Feb 2025 17:04:15.722    05 Feb 2025 17:09:49.367      333.64502160    
06 Feb 2025 02:12:17.135    06 Feb 2025 02:17:58.313      341.17817577    
06 Feb 2025 03:45:21.414    06 Feb 2025 03:52:42.799      441.38402904    
06 Feb 2025 15:16:58.901    06 Feb 2025 15:22:23.510      324.60905705    
06 Feb 2025 16:50:41.451    06 Feb 2025 16:57:03.013      381.56222643    
07 Feb 2025 01:59:52.515    07 Feb 2025 02:04:07.619      255.10379949    
07 Feb 2025 03:31:51.380    07 Feb 2025 03:39:36.412      465.03164676    
07 Feb 2025 15:04:24.310    07 Feb 2025 15:08:11.851      227.54115887    
07 Feb 2025 16:37:12.798    07 Feb 2025 16:44:05.684      412.88535573    
08 Feb 2025 01:48:16.722    08 Feb 2025 01:49:28.891      72.168935020    
08 Feb 2025 03:18:28.226    08 Feb 2025 03:26:23.655      475.42898651    
08 Feb 2025 16:23:48.201    08 Feb 2025 16:30:58.961      430.76010193    
09 Feb 2025 03:05:11.299    09 Feb 2025 03:13:05.163      473.86390027    
09 Feb 2025 16:10:27.068    09 Feb 2025 16:17:43.438      436.36963792    
10 Feb 2025 02:52:00.449    10 Feb 2025 02:59:41.082      460.63318786    
10 Feb 2025 04:28:28.789    10 Feb 2025 04:32:05.209      216.41940360    
10 Feb 2025 15:57:09.397    10 Feb 2025 16:04:19.107      429.71053541    
10 Feb 2025 17:33:57.082    10 Feb 2025 17:34:50.051      52.968686807    
11 Feb 2025 02:38:55.991    11 Feb 2025 02:46:11.111      435.12053549    
11 Feb 2025 04:14:05.734    11 Feb 2025 04:19:32.707      326.97215590    
11 Feb 2025 15:43:55.735    11 Feb 2025 15:50:45.394      409.65926304    
11 Feb 2025 17:19:12.377    11 Feb 2025 17:23:08.097      235.72015828    
12 Feb 2025 02:25:58.868    12 Feb 2025 02:32:34.332      395.46464989    
12 Feb 2025 04:00:05.711    12 Feb 2025 04:06:37.758      392.04770064    
12 Feb 2025 15:30:47.438    12 Feb 2025 15:37:00.894      373.45603234    
12 Feb 2025 17:05:16.122    12 Feb 2025 17:10:32.071      315.94837806    
13 Feb 2025 02:13:11.259    13 Feb 2025 02:18:48.605      337.34593821    
13 Feb 2025 03:46:17.874    13 Feb 2025 03:53:31.123      433.24879826    
13 Feb 2025 15:17:47.619    13 Feb 2025 15:23:02.427      314.80778377    
13 Feb 2025 16:51:31.389    13 Feb 2025 16:57:38.938      367.54848511    
14 Feb 2025 02:00:39.037    14 Feb 2025 02:04:48.102      249.06469840    
14 Feb 2025 03:32:38.690    14 Feb 2025 03:40:16.274      457.58408827    
14 Feb 2025 15:05:05.634    14 Feb 2025 15:08:40.545      214.91193089    
14 Feb 2025 16:37:52.887    14 Feb 2025 16:44:34.022      401.13458242    
15 Feb 2025 01:49:07.454    15 Feb 2025 01:49:47.631      40.176656074    
15 Feb 2025 03:19:06.585    15 Feb 2025 03:26:54.746      468.16164921    
15 Feb 2025 16:24:18.722    15 Feb 2025 16:31:19.236      420.51347613    
16 Feb 2025 03:05:40.855    16 Feb 2025 03:13:27.226      466.37104021    
16 Feb 2025 16:10:48.187    16 Feb 2025 16:17:55.295      427.10834047    
17 Feb 2025 02:52:21.346    17 Feb 2025 02:59:53.868      452.52239965    
17 Feb 2025 04:28:55.055    17 Feb 2025 04:32:12.163      197.10820498    
17 Feb 2025 15:57:21.241    17 Feb 2025 16:04:22.232      420.99093657    
18 Feb 2025 02:39:08.409    18 Feb 2025 02:46:14.338      425.92877692    
18 Feb 2025 04:14:19.324    18 Feb 2025 04:19:34.055      314.73081904    
18 Feb 2025 15:43:58.451    18 Feb 2025 15:50:39.454      401.00302447    
18 Feb 2025 17:19:17.379    18 Feb 2025 17:22:59.136      221.75746778    
19 Feb 2025 02:26:03.099    19 Feb 2025 02:32:27.610      384.51118448    
19 Feb 2025 04:00:09.148    19 Feb 2025 04:06:30.895      381.74705745    
19 Feb 2025 15:30:41.267    19 Feb 2025 15:36:45.464      364.19727554    
19 Feb 2025 17:05:09.621    19 Feb 2025 17:10:16.427      306.80629044    
20 Feb 2025 02:13:07.912    20 Feb 2025 02:18:31.230      323.31777960    
20 Feb 2025 03:46:11.782    20 Feb 2025 03:53:15.343      423.56099405    
20 Feb 2025 15:17:33.109    20 Feb 2025 15:22:36.774      303.66482186    
20 Feb 2025 16:51:14.649    20 Feb 2025 16:57:15.178      360.52809313    
21 Feb 2025 02:00:30.065    21 Feb 2025 02:04:18.033      227.96844105    
21 Feb 2025 03:32:23.360    21 Feb 2025 03:39:51.206      447.84641729    
21 Feb 2025 15:04:44.959    21 Feb 2025 15:08:02.305      197.34664948    
21 Feb 2025 16:37:26.310    21 Feb 2025 16:44:01.576      395.26588563    
22 Feb 2025 03:18:42.207    22 Feb 2025 03:26:20.118      457.91088380    
22 Feb 2025 16:23:42.506    22 Feb 2025 16:30:37.739      415.23306352    
23 Feb 2025 03:05:07.600    23 Feb 2025 03:12:42.788      455.18860489    
23 Feb 2025 16:10:02.468    23 Feb 2025 16:17:04.438      421.97063416    
24 Feb 2025 02:51:39.408    24 Feb 2025 02:58:59.345      439.93686297    
24 Feb 2025 04:28:12.032    24 Feb 2025 04:31:16.497      184.46565480    
24 Feb 2025 15:56:26.157    24 Feb 2025 16:03:21.702      415.54504980    
25 Feb 2025 02:38:18.072    25 Feb 2025 02:45:09.365      411.29287292    
25 Feb 2025 04:13:25.017    25 Feb 2025 04:18:30.618      305.60059987    
25 Feb 2025 15:42:54.194    25 Feb 2025 15:49:28.877      394.68302411    
25 Feb 2025 17:18:09.195    25 Feb 2025 17:21:53.134      223.93873926    
26 Feb 2025 02:25:04.865    26 Feb 2025 02:31:11.604      366.73933233    
26 Feb 2025 03:59:05.124    26 Feb 2025 04:05:18.042      372.91803297    
26 Feb 2025 15:29:28.184    26 Feb 2025 15:35:24.302      356.11863675    
26 Feb 2025 17:03:51.970    26 Feb 2025 17:09:00.705      308.73564435    
27 Feb 2025 02:12:02.923    27 Feb 2025 02:17:02.968      300.04503034    
27 Feb 2025 03:44:58.393    27 Feb 2025 03:51:52.643      414.24965286    
27 Feb 2025 15:16:12.030    27 Feb 2025 15:21:03.997      291.96661378    
27 Feb 2025 16:49:47.452    27 Feb 2025 16:55:49.645      362.19311315    
28 Feb 2025 01:59:22.662    28 Feb 2025 02:02:33.096      190.43348981    
28 Feb 2025 03:31:00.783    28 Feb 2025 03:38:18.397      437.61388283    
28 Feb 2025 15:03:19.579    28 Feb 2025 15:06:14.009      174.42999270    
28 Feb 2025 16:35:49.554    28 Feb 2025 16:42:26.067      396.51314142    
01 Mar 2025 03:17:10.589    01 Mar 2025 03:24:36.971      446.38196040    
01 Mar 2025 16:21:56.211    01 Mar 2025 16:28:52.052      415.84143693    
02 Mar 2025 03:03:27.109    02 Mar 2025 03:10:49.053      441.94385834    
02 Mar 2025 16:08:06.694    02 Mar 2025 16:15:08.332      421.63780744    
03 Mar 2025 02:49:50.290    03 Mar 2025 02:56:54.704      424.41348295    
03 Mar 2025 04:26:13.065    03 Mar 2025 04:29:17.608      184.54297408    
03 Mar 2025 15:54:21.027    03 Mar 2025 16:01:14.868      413.84039198    
03 Mar 2025 17:30:52.492    03 Mar 2025 17:32:03.455      70.962250570    
04 Mar 2025 02:36:20.735    04 Mar 2025 02:42:53.346      392.61130085    
04 Mar 2025 04:11:17.651    04 Mar 2025 04:16:20.356      302.70465212    
04 Mar 2025 15:40:39.948    04 Mar 2025 15:47:10.890      390.94152893    
04 Mar 2025 17:15:44.820    04 Mar 2025 17:19:47.399      242.57846950    
05 Mar 2025 02:23:00.103    05 Mar 2025 02:28:43.364      343.26101029    
05 Mar 2025 03:56:48.854    05 Mar 2025 04:02:56.848      367.99482743    
05 Mar 2025 15:27:05.320    05 Mar 2025 15:32:54.482      349.16187631    
05 Mar 2025 17:01:20.225    05 Mar 2025 17:06:42.151      321.92639237    
06 Mar 2025 02:09:52.746    06 Mar 2025 02:14:20.460      267.71431498    
06 Mar 2025 03:42:33.134    06 Mar 2025 03:49:20.546      407.41152107    
06 Mar 2025 15:13:41.819    06 Mar 2025 15:18:20.886      279.06675478    
06 Mar 2025 16:47:06.936    06 Mar 2025 16:53:19.521      372.58518582    
07 Mar 2025 01:57:18.033    07 Mar 2025 01:59:25.332      127.29906184    
07 Mar 2025 03:28:26.561    07 Mar 2025 03:35:35.328      428.76707594    
07 Mar 2025 15:00:48.912    07 Mar 2025 15:03:10.525      141.61224738    
07 Mar 2025 16:32:59.867    07 Mar 2025 16:39:44.626      404.75873610    
08 Mar 2025 03:14:27.504    08 Mar 2025 03:21:42.797      435.29254063    
08 Mar 2025 16:18:57.228    08 Mar 2025 16:25:59.267      422.03860113    
09 Mar 2025 03:00:35.348    09 Mar 2025 03:07:43.560      428.21207618    
09 Mar 2025 16:04:58.434    09 Mar 2025 16:12:04.029      425.59497894    
10 Mar 2025 02:46:50.176    10 Mar 2025 02:53:37.550      407.37454587    
10 Mar 2025 04:22:53.418    10 Mar 2025 04:26:13.889      200.47159544    
10 Mar 2025 15:51:03.636    10 Mar 2025 15:57:58.739      415.10320605    
10 Mar 2025 17:26:58.618    10 Mar 2025 17:29:27.258      148.64004320    
11 Mar 2025 02:33:12.852    11 Mar 2025 02:39:23.932      371.08011326    
11 Mar 2025 04:07:53.111    11 Mar 2025 04:13:01.344      308.23206506    
11 Mar 2025 15:37:13.758    11 Mar 2025 15:43:42.431      388.67386244    
11 Mar 2025 17:12:03.626    11 Mar 2025 17:16:37.653      274.02720884    
12 Mar 2025 02:19:45.684    12 Mar 2025 02:25:00.446      314.76143079    
12 Mar 2025 03:53:16.569    12 Mar 2025 03:59:25.354      368.78461896    
12 Mar 2025 15:23:31.057    12 Mar 2025 15:29:12.782      341.72521345    
12 Mar 2025 16:57:32.961    12 Mar 2025 17:03:17.458      344.49667989    
13 Mar 2025 02:06:35.468    13 Mar 2025 02:10:20.360      224.89196188    
13 Mar 2025 03:38:52.501    13 Mar 2025 03:45:37.136      404.63535993    
13 Mar 2025 15:10:01.502    13 Mar 2025 15:14:23.731      262.22917261    
13 Mar 2025 16:43:11.581    13 Mar 2025 16:49:41.749      390.16815943    
14 Mar 2025 03:24:37.408    14 Mar 2025 03:31:40.144      422.73555879    
14 Mar 2025 14:57:20.432    14 Mar 2025 14:58:39.814      79.381804517    
14 Mar 2025 16:28:55.762    14 Mar 2025 16:35:54.276      418.51325972    
15 Mar 2025 03:10:29.863    15 Mar 2025 03:17:35.789      425.92564785    
15 Mar 2025 16:14:44.142    15 Mar 2025 16:21:56.413      432.27139805    
16 Mar 2025 02:56:29.417    16 Mar 2025 03:03:24.524      415.10773511    
16 Mar 2025 16:00:36.360    16 Mar 2025 16:07:48.515      432.15501490    
17 Mar 2025 02:42:36.375    17 Mar 2025 02:49:06.073      389.69757634    
17 Mar 2025 04:18:11.726    17 Mar 2025 04:22:02.175      230.44925043    
17 Mar 2025 15:46:32.773    17 Mar 2025 15:53:30.201      417.42797216    
17 Mar 2025 17:21:57.990    17 Mar 2025 17:25:33.669      215.67910009    
18 Mar 2025 02:28:52.030    18 Mar 2025 02:34:39.190      347.15940653    
18 Mar 2025 04:03:08.904    18 Mar 2025 04:08:31.699      322.79533191    
18 Mar 2025 15:32:34.604    18 Mar 2025 15:39:00.206      385.60132831    
18 Mar 2025 17:07:06.345    18 Mar 2025 17:12:19.023      312.67769543    
19 Mar 2025 02:15:19.843    19 Mar 2025 02:20:00.481      280.63782980    
19 Mar 2025 03:48:25.763    19 Mar 2025 03:54:41.851      376.08771849    
19 Mar 2025 15:18:44.770    19 Mar 2025 15:24:15.540      330.77053068    
19 Mar 2025 16:52:29.867    19 Mar 2025 16:58:42.817      372.95004660    
20 Mar 2025 02:02:12.624    20 Mar 2025 02:04:57.216      164.59200826    
20 Mar 2025 03:33:54.100    20 Mar 2025 03:40:40.778      406.67876503    
20 Mar 2025 15:05:11.704    20 Mar 2025 15:09:07.672      235.96833700    
20 Mar 2025 16:38:00.765    20 Mar 2025 16:44:52.878      412.11268654    
21 Mar 2025 03:19:31.101    21 Mar 2025 03:26:31.267      420.16578326    
21 Mar 2025 16:23:36.551    21 Mar 2025 16:30:51.723      435.17132637    
22 Mar 2025 03:05:15.654    22 Mar 2025 03:12:14.429      418.77484362    
22 Mar 2025 16:09:16.323    22 Mar 2025 16:16:40.265      443.94183867    
23 Mar 2025 02:51:07.565    23 Mar 2025 02:57:50.484      402.91872332    
23 Mar 2025 04:27:56.156    23 Mar 2025 04:29:45.461      109.30465224    
23 Mar 2025 15:55:00.004    23 Mar 2025 16:02:18.574      438.56981396    
23 Mar 2025 17:31:07.741    23 Mar 2025 17:33:24.300      136.55825837    
24 Mar 2025 02:37:07.479    24 Mar 2025 02:43:18.833      371.35370581    
24 Mar 2025 04:12:08.963    24 Mar 2025 04:16:38.593      269.62991576    
24 Mar 2025 15:40:48.238    24 Mar 2025 15:47:45.980      417.74168311    
24 Mar 2025 17:15:46.457    24 Mar 2025 17:20:23.529      277.07217510    
25 Mar 2025 02:23:17.380    25 Mar 2025 02:28:37.556      320.17584457    
25 Mar 2025 03:57:04.462    25 Mar 2025 04:02:49.452      344.98966215    
25 Mar 2025 15:26:42.715    25 Mar 2025 15:33:00.740      378.02465855    
25 Mar 2025 17:00:53.893    25 Mar 2025 17:06:47.496      353.60251714    
26 Mar 2025 02:09:42.989    26 Mar 2025 02:13:41.015      238.02553138    
26 Mar 2025 03:42:15.712    26 Mar 2025 03:48:44.910      389.19793926    
26 Mar 2025 15:12:47.536    26 Mar 2025 15:17:58.674      311.13802929    
26 Mar 2025 16:46:11.447    26 Mar 2025 16:52:54.851      403.40470345    
27 Mar 2025 01:57:12.107    27 Mar 2025 01:57:41.505      29.398555588    
27 Mar 2025 03:27:37.301    27 Mar 2025 03:34:30.338      413.03626582    
27 Mar 2025 14:59:17.051    27 Mar 2025 15:02:25.318      188.26726803    
27 Mar 2025 16:31:34.890    27 Mar 2025 16:38:49.863      434.97311500    
28 Mar 2025 03:13:07.193    28 Mar 2025 03:20:07.762      420.56904375    
28 Mar 2025 16:17:02.673    28 Mar 2025 16:24:34.101      451.42831989    
29 Mar 2025 02:58:44.668    29 Mar 2025 03:05:37.917      413.24880867    
29 Mar 2025 16:02:34.331    29 Mar 2025 16:10:08.041      453.71031063    
30 Mar 2025 02:44:29.878    30 Mar 2025 02:51:00.692      390.81356996    
30 Mar 2025 04:20:17.156    30 Mar 2025 04:23:44.866      207.70983476    
30 Mar 2025 15:48:10.115    30 Mar 2025 15:55:31.417      441.30194936    
30 Mar 2025 17:23:33.638    30 Mar 2025 17:27:30.228      236.58980849    
31 Mar 2025 02:30:23.980    31 Mar 2025 02:36:14.992      351.01192725    
31 Mar 2025 04:04:47.431    31 Mar 2025 04:10:00.507      313.07586925    
31 Mar 2025 15:33:51.081    31 Mar 2025 15:40:43.141      412.06052145    
31 Mar 2025 17:08:23.486    31 Mar 2025 17:13:55.622      332.13572362    
01 Apr 2025 02:16:30.182    01 Apr 2025 02:21:17.697      287.51529671    
01 Apr 2025 03:49:41.122    01 Apr 2025 03:55:53.201      372.07963824    
01 Apr 2025 15:19:39.722    01 Apr 2025 15:25:40.660      360.93776138    
01 Apr 2025 16:53:27.597    01 Apr 2025 17:00:00.130      392.53262496    
02 Apr 2025 02:02:59.803    02 Apr 2025 02:05:57.592      177.78869632    
02 Apr 2025 03:34:47.481    02 Apr 2025 03:41:33.651      406.16966531    
02 Apr 2025 15:05:42.644    02 Apr 2025 15:10:17.281      274.63783562    
02 Apr 2025 16:38:38.924    02 Apr 2025 16:45:50.855      431.93115491    
03 Apr 2025 03:20:03.158    03 Apr 2025 03:27:05.194      422.03604130    
03 Apr 2025 14:52:43.148    03 Apr 2025 14:53:49.578      66.430438310    
03 Apr 2025 16:23:55.122    03 Apr 2025 16:31:30.188      455.06572535    
04 Apr 2025 03:05:26.848    04 Apr 2025 03:12:29.150      422.30141937    
04 Apr 2025 16:09:15.341    04 Apr 2025 16:16:59.005      463.66348977    
05 Apr 2025 02:50:58.281    05 Apr 2025 02:57:45.834      407.55267808    
05 Apr 2025 04:27:37.515    05 Apr 2025 04:29:46.698      129.18259681    
05 Apr 2025 15:54:39.536    05 Apr 2025 16:02:17.361      457.82506589    
05 Apr 2025 17:30:29.328    05 Apr 2025 17:33:37.957      188.62934613    
06 Apr 2025 02:36:38.072    06 Apr 2025 02:42:54.694      376.62229302    
06 Apr 2025 04:11:34.081    06 Apr 2025 04:16:16.026      281.94468092    
06 Apr 2025 15:40:08.373    06 Apr 2025 15:47:24.574      436.20104443    
06 Apr 2025 17:14:58.945    06 Apr 2025 17:20:07.333      308.38858610    
07 Apr 2025 02:22:28.205    07 Apr 2025 02:27:53.834      325.62803883    
07 Apr 2025 03:56:09.965    07 Apr 2025 04:02:06.681      356.71544628    
07 Apr 2025 15:25:43.566    07 Apr 2025 15:32:18.891      395.32493844    
07 Apr 2025 16:59:49.535    07 Apr 2025 17:06:09.026      379.49175165    
08 Apr 2025 02:08:34.407    08 Apr 2025 02:12:37.631      243.22419246    
08 Apr 2025 03:41:01.558    08 Apr 2025 03:47:42.215      400.65688655    
08 Apr 2025 15:11:29.211    08 Apr 2025 15:16:56.142      326.93178572    
08 Apr 2025 16:44:49.049    08 Apr 2025 16:51:55.151      426.10246745    
09 Apr 2025 01:55:40.454    09 Apr 2025 01:56:22.430      41.976205946    
09 Apr 2025 03:26:03.681    09 Apr 2025 03:33:07.780      424.09956674    
09 Apr 2025 14:57:39.189    09 Apr 2025 15:01:02.337      203.14769049    
09 Apr 2025 16:29:54.109    09 Apr 2025 16:37:29.140      455.03031516    
10 Apr 2025 03:11:14.372    10 Apr 2025 03:18:25.345      430.97220724    
10 Apr 2025 16:15:03.454    10 Apr 2025 16:22:52.295      468.84181362    
11 Apr 2025 02:56:32.972    11 Apr 2025 03:03:35.603      422.63082188    
11 Apr 2025 16:00:16.775    11 Apr 2025 16:08:04.946      468.17139506    
11 Apr 2025 17:36:38.318    11 Apr 2025 17:38:43.419      125.10041592    
12 Apr 2025 02:41:59.705    12 Apr 2025 02:48:38.391      398.68525547    
12 Apr 2025 04:17:24.703    12 Apr 2025 04:21:37.627      252.92440450    
12 Apr 2025 15:45:34.473    12 Apr 2025 15:53:06.690      452.21736270    
12 Apr 2025 17:20:41.330    12 Apr 2025 17:25:23.175      281.84508757    
13 Apr 2025 02:27:35.861    13 Apr 2025 02:33:32.503      356.64229993    
13 Apr 2025 04:01:42.805    13 Apr 2025 04:07:26.814      344.00911275    
13 Apr 2025 15:30:57.819    13 Apr 2025 15:37:56.230      418.41080824    
13 Apr 2025 17:05:18.191    13 Apr 2025 17:11:22.287      364.09603546    
14 Apr 2025 02:13:24.972    14 Apr 2025 02:18:14.511      289.53956121    
14 Apr 2025 03:46:20.311    14 Apr 2025 03:52:57.352      397.04081754    
14 Apr 2025 15:16:29.779    14 Apr 2025 15:22:30.543      360.76354781    
14 Apr 2025 16:50:06.147    14 Apr 2025 16:57:03.589      417.44113594    
15 Apr 2025 01:59:40.050    15 Apr 2025 02:02:31.525      171.47537466    
15 Apr 2025 03:31:09.660    15 Apr 2025 03:38:16.767      427.10678552    
15 Apr 2025 15:02:18.646    15 Apr 2025 15:06:41.242      262.59616921    
15 Apr 2025 16:35:00.456    15 Apr 2025 16:42:31.888      451.43276691    
16 Apr 2025 03:16:08.189    16 Apr 2025 03:23:27.718      439.52994755    
16 Apr 2025 16:19:59.396    16 Apr 2025 16:27:48.960      469.56414519    
17 Apr 2025 03:01:14.882    17 Apr 2025 03:08:31.251      436.36896810    
17 Apr 2025 16:05:02.422    17 Apr 2025 16:12:55.384      472.96270475    
18 Apr 2025 02:46:29.670    18 Apr 2025 02:53:27.494      417.82394510    
18 Apr 2025 04:22:19.837    18 Apr 2025 04:26:07.096      227.25919092    
18 Apr 2025 15:50:09.736    18 Apr 2025 15:57:50.973      461.23682664    
18 Apr 2025 17:25:31.898    18 Apr 2025 17:29:43.788      251.88928891    
19 Apr 2025 02:31:53.405    19 Apr 2025 02:38:15.675      382.26947025    
19 Apr 2025 04:06:20.606    19 Apr 2025 04:11:54.987      334.38100509    
