DefaultSC.A1ModJulian,DefaultSC.EarthMJ2000Eq.X,DefaultSC.EarthMJ2000Eq.Y,DefaultSC.EarthMJ2000Eq.Z
29002.70750463384,-1477.685002911356,-422.6008167155106,6735.250781518594
29002.70859307671,-1039.785717756742,132.0800968587481,6832.96190126819
29002.70968281325,-590.3201724651059,686.0166165066855,6857.999029465765
29002.71077374676,-134.0886853635027,1233.271512888443,6809.990920110413
29002.71186578508,324.029414660103,1767.973089033548,6689.360178120859
29002.71295880307,779.1138808439861,2284.362035902926,6497.324890509228
29002.71405266525,1226.267843839821,2776.868137347475,6235.889749515727
29002.71514726524,1660.688520361529,3240.190065144547,5907.813980749324
29002.71624246473,2077.695969884567,3669.327342773847,5516.595837165789
29002.71733814186,2472.804922406668,4059.657689063707,5066.421819981126
29002.71843418503,2841.771295189169,4406.984071619568,4562.118883083481
29002.71953050246,3180.640962032465,4707.581869165502,4009.093699625707
29002.720627012,3485.787899653365,4958.233700290021,3413.275012484977
29002.72172362302,3753.948325658457,5156.259795168033,2781.058084387757
29002.72282028656,3982.267526231463,5299.554903875383,2119.205347699808
29002.72391695319,4168.316911463255,5386.598620973479,1434.794754251562
29002.7250135888,4310.121917109888,5416.471980619789,735.1340247239086
29002.72611016382,4406.179322478192,5388.863987075617,27.68883718009406
29002.7272066804,4455.472927043499,5304.071039259833,-680.0139112366439
29002.72830310126,4457.478886609967,5162.996725129875,-1380.419411640731
29002.72939940762,4412.176092506499,4967.140646572829,-2066.061869072604
29002.73049558655,4320.043772433166,4718.581237248234,-2729.634559847377
29002.73159162604,4182.055969838087,4419.954129394641,-3364.062991202145
29002.73268749074,3999.675755403916,4074.432690509942,-3962.56586158586
29002.73378314208,3774.840052952187,3685.692111422045,-4518.740297891562
29002.73487853941,3509.939525527547,3257.870743980699,-5026.631019217616
29002.73597362793,3207.797257045025,2795.532009393472,-5480.789490017364
29002.7370683246,2871.645751745406,2303.624646817086,-5876.33109468121
29002.73816256331,2505.080685288332,1787.411226596259,-6209.008462898529
29002.73925623455,2112.04229480064,1252.439559018729,-6475.240257849579
29002.74034924861,1696.752834128061,704.4534804400448,-6672.17368813347
29002.74144149674,1263.68400547418,149.3484157570005,-6797.70724768216
29002.74208195787,1003.176739836853,-177.2695643954014,-6837.563245741537
29002.74238664092,877.8947239964011,-332.4947010688732,-6847.689701697223
29002.74250234394,830.1220654559103,-391.3757817821804,-6850.038971094612
29002.74259932244,790.0036079844499,-440.6920958145111,-6851.373008088213
29002.74273605127,733.3287032869517,-510.1584780742795,-6852.269565360616
29002.74313736941,566.3054384550014,-713.5145711042102,-6848.246985691435
29002.74411879679,154.8928643214067,-1205.883594492108,-6796.622225139265
29002.74519529635,-297.7800945018864,-1733.788742545181,-6672.189594700068
29002.7462815148,-751.3736196431565,-2248.107211814141,-6475.886410702214
29002.74736766044,-1196.936448161572,-2738.460863714517,-6210.476189528985
29002.74845259994,-1629.257479214653,-3199.108561537305,-5879.040956456109
29002.74953618632,-2043.693720549341,-3625.124621618764,-5485.255471929633
29002.75061840837,-2435.859820662628,-4012.028178377173,-5033.430511006794
29002.75169929373,-2801.632832042787,-4355.781508865491,-4528.475995718984
29002.75277890043,-3137.190131493403,-4652.82456695649,-3975.842974477283
29002.75385731931,-3439.047013510761,-4900.107426657718,-3381.457312445708
29002.75493467457,-3704.088640363757,-5095.115225087685,-2751.650418831351
29002.75601144319,-3929.657500085151,-5235.919769949515,-2092.88888149734
29002.75708709766,-4113.306849101391,-5321.035785891431,-1412.543642502867
29002.75816224041,-4253.259766111013,-5349.698252281824,-717.5039712518359
29002.75923705535,-4348.093425510558,-5321.655338904675,-15.05038927714856
29002.76031173212,-4396.848474792637,-5237.235078141423,687.4730426952561
29002.76138650332,-4399.035980742476,-5097.333982097631,1382.756143026767
29002.76246158303,-4354.636014163708,-4903.409023087479,2063.553742188549
29002.76353717799,-4264.099807500347,-4657.464363840716,2722.763722806277
29002.76461094456,-4128.718969376228,-4362.786447772984,3352.045662263337
29002.7656878623,-3949.282359266168,-4021.110782211997,3947.62399904026
29002.76676609563,-3727.797754981101,-3636.427762059544,4502.001100122287
29002.76700468596,-3673.366336636372,-3545.954015119426,4618.414026313074
29002.76724484082,-3616.655908381729,-3453.03159766717,4733.166787183978
29002.76796831104,-3434.473914133854,-3162.35576103943,5063.575057548975
29002.76900184904,-3146.125743221613,-2721.384365437602,5493.36165179144
29002.77007867802,-2813.357755456985,-2233.993012669906,5884.39076514176
29002.77116174457,-2448.924279230089,-1720.167782224061,6215.294776172344
29002.77224679461,-2057.846794526858,-1187.155434473742,6480.691043153379
29002.77333334059,-1644.38607790206,-640.8066378087741,6677.468704813083
29002.77442128443,-1212.931674383311,-86.95041407541184,6803.393868044932
29002.77551055703,-768.0662986042416,468.5054558394135,6857.00434986362
29002.77660107742,-314.5307250143979,1019.619086786346,6837.617945634456
29002.77769273077,142.8183778668503,1560.468920165138,6745.346219335895
29002.77878540014,599.0749943431152,2085.236012702814,6581.098573589054
29002.77987898737,1049.346862148214,2588.278300146843,6346.567691727129
29002.78097334174,1488.780546831516,3064.160790774706,6044.226994454768
29002.78206834007,1912.64894540328,3507.754392020794,5677.290104916324
29002.78316386906,2316.395928761052,3914.28314227172,5249.674488852809
29002.78425980398,2695.678866898176,4279.36896329067,4765.965602161648
29002.7853560445,3046.429299419523,4599.092434528564,4231.350813692192
29002.78645251074,3364.893748966843,4870.030421519609,3651.558951257302
29002.78754909789,3647.660837176604,5089.281143175283,3032.820329681371
29002.78864576314,3891.720792179764,5254.513136932006,2381.749938322057
29002.78974245184,4094.474871743304,5363.969941699125,1705.31364155806
29002.79083913274,4253.769921027454,5416.492870410145,1010.732549973852
29002.79193575067,4367.912835416225,5411.528959431375,305.435048454804
29002.79303229206,4435.696342357597,5349.137829549669,-403.0640267610721
29002.79412873768,4456.403186017341,5229.986686353449,-1107.213134650484
29002.79522508001,4429.814105620045,5055.341657743925,-1799.514255084451
29002.79632129833,4356.209867714245,4827.057490964194,-2472.585619190351
29002.797417373,4236.369316663329,4547.557422400763,-3119.24855320296
29002.79851324159,4071.568500057643,4219.821610424438,-3732.579005593303
29002.7996089468,3863.544773386022,3847.311367692376,-4306.062866779307
29002.80070440859,3614.514520080612,3434.00262811184,-4833.539014491374
29002.80179957735,3327.129731405055,2984.30119278963,-5309.353478729004
29002.8028943934,3004.45696170437,2503.00891899118,-5728.398902845699
29002.80398877478,2649.950388261048,1995.279686162674,-6086.168610177147
29002.80508263578,2267.41107391615,1466.55724963896,-6378.816539469717
29002.8061758855,1860.946724794661,922.5170802521601,-6603.200678375064
29002.80726841697,1434.93180549482,369.0102446472378,-6756.918651283352
29002.80836011243,993.9585940671785,-188.003256887606,-6838.340546652081
29002.80863760552,879.9912695809366,-329.5036077236501,-6847.398573248505
29002.80875370952,832.1222579897168,-388.6459347051498,-6849.782617190374
29002.80886033521,788.0723883690073,-442.9188873535936,-6851.24079957291
29002.80896203203,745.9838521013271,-494.6410295420209,-6851.978984827938
29002.8092548876,624.4089935148724,-643.3117544547042,-6850.54404468978
29002.80996294148,328.6685532425845,-1000.492698679602,-6825.237468562457
29002.8109989366,-106.3400263680405,-1514.54063824774,-6732.725683225511
29002.81208056787,-559.3468118728005,-2035.549813783948,-6566.59919926418
29002.81316666013,-1008.276845646305,-2537.097158355577,-6329.912782017163
29002.81425206482,-1446.186304032309,-3011.314589443491,-6025.796044130232
29002.81533618557,-1868.179063721739,-3452.908593859466,-5657.700285315312
29002.81641893647,-2269.754425159547,-3857.194052344107,-5229.682906997348
29002.81750033519,-2646.681463508987,-4219.940371451418,-4746.407586195997
29002.81858042691,-2995.011102731125,-4537.378488293482,-4213.10597288173
29002.8196592914,-3311.117233790477,-4806.237714101608,-3635.511314021675
29002.82073704282,-3591.730174313576,-5023.772914660729,-3019.790692751472
29002.82181380858,-3833.96081077776,-5187.782383344387,-2372.487533682287
29002.82288950674,-4035.290736780826,-5296.610477619744,-1700.592885469611
29002.82396481048,-4193.762687277404,-5349.241088879403,-1010.863326003971
29002.8250397056,-4307.723166872585,-5345.152630807338,-310.650762970079
29002.82611438599,-4376.017485585606,-5284.428760141288,392.7231055736201
29002.82718906462,-4397.957652055733,-5167.72781285455,1091.924399690795
29002.82826397854,-4373.324071104493,-4996.269591131387,1779.681950601854
29002.82933931696,-4302.367966809022,-4771.833382439792,2448.811824180677
29002.83041531011,-4185.806803920921,-4496.726482863988,3092.343645148143
29002.83149213397,-4024.824107066631,-4173.782161201349,3703.529820617863
29002.83256994401,-3821.061146702739,-3806.330876032811,4275.936424390585
29002.83303920457,-3719.569127008047,-3633.518112057745,4511.315687206616
29002.83353507156,-3604.223509762857,-3442.99822878064,4750.175412292711
29002.833999591,-3488.851540990384,-3257.528135995834,4964.279906457409
29002.83465382644,-3314.812601798056,-2985.562678526295,5249.179362510101
29002.83562644367,-3032.499473191049,-2560.142953076023,5634.629021888864
29002.83669639808,-2692.034151541795,-2066.96718930543,6002.646141136689
29002.83777913724,-2319.179654439827,-1546.161860195446,6311.692581397268
29002.83886461079,-1920.793725247059,-1007.648682809052,6554.405527976379
29002.83995165214,-1501.442031268283,-457.6611469493702,6727.695387400215
29002.84104008295,-1065.608923979715,97.88950100569278,6829.55906640571
29002.84212982278,-617.9314158920699,653.0679343769932,6858.791103540947
29002.84322077801,-163.1885540804242,1201.9255105363,6814.972645697698
29002.84431284234,293.7510043207018,1738.566382771989,6698.480209400694
29002.84540588632,747.9783101877367,2257.208457823276,6510.487829836384
29002.8464997868,1194.611138947308,2752.262892372996,6252.953686366357
29002.84759441301,1628.842782716931,3218.390069372753,5928.600998875886
29002.84868963575,2045.999598190187,3650.56381221457,5540.886674162764
29002.84978534227,2441.59837364107,4044.132536383011,5093.95606828868
29002.85088140504,2811.384355785133,4394.85878390644,4592.607987889349
29002.8519777359,3151.39653218204,4698.983396926295,4042.216812163495
29002.85307424764,3457.99585490638,4953.250768677627,3448.686464691491
29002.85417086516,3727.90750090183,5154.946199916753,2818.379468557165
29002.85526752812,3958.255159835945,5301.923111621135,2158.044240668851
29002.85636418877,4146.589228657475,5392.622655646587,1474.741782553809
29002.85746081015,4290.910601994517,5426.087410239918,775.7698956521203
29002.85855737564,4389.690551477022,5401.968465373302,68.57859860895906
29002.85965385851,4441.881911991678,5320.526983437262,-639.2894150702707
29002.86075024999,4446.931848118164,5182.629932414215,-1340.296097737808
29002.8618465071,4404.786997704589,4989.746974810404,-2026.954222092567
29002.86294263996,4315.892440322946,4743.921776475584,-2691.961119578724
29002.86403862973,4181.187646532747,4447.762106287244,-3328.22297251241
29002.8651344396,4002.10075988404,4104.415695141587,-3928.938432157204
29002.86623003869,3780.531919498071,3717.532022684281,-4487.685246520451
29002.86732538093,3518.837580877564,3291.23130780491,-4998.47780748076
29002.86842040352,3219.808850635735,2830.064309923348,-5455.833652227031
29002.86951503607,2886.641620643759,2338.962105869058,-5854.839747039911
29002.87060920412,2522.902212548137,1823.182374866145,-6191.208929733847
29002.87170281291,2132.495483056174,1288.261130420203,-6461.324536556744
29002.87279577031,1719.615883631389,739.9424523659329,-6662.290204466415
29002.87388797569,1288.705776361272,184.1210204844655,-6791.960700598462
29002.8746098302,996.0775256383319,-184.6752953663696,-6837.851841108041
29002.8748555832,895.3236813111448,-310.1203372451751,-6846.181659119351
29002.87497133262,847.6975007826187,-369.1508057248955,-6848.817802520891
29002.87507202511,806.1836236050013,-420.4666393112566,-6850.440041582012
29002.87519172344,756.7389090872397,-481.418278535996,-6851.555912043675
29002.87555973443,604.1402314823298,-668.3917976515014,-6849.455446775326
29002.87651063172,206.8988375187109,-1147.192871511504,-6805.394477524553
29002.87758278042,-242.8446481925069,-1675.66937270145,-6689.244552272784
29002.87866853366,-695.7112135234611,-2193.154123929532,-6500.885268112575
29002.8797546807,-1141.335821663671,-2687.486086471163,-6243.089089789429
29002.88083967183,-1574.331382412129,-3152.672482910644,-5918.898078267671
29002.88192331923,-1990.029416177123,-3583.717978590252,-5531.916059229227
29002.88300559941,-2384.025115001027,-3976.081857801188,-5086.385728129464
29002.88408653746,-2752.174199936302,-4325.666814019217,-4587.152554829916
29002.88516619569,-3090.629289727509,-4628.851667935078,-4039.606266167416
29002.88624465279,-3395.870591544888,-4882.518060192603,-3449.6269100067
29002.88732204133,-3664.749542221043,-5084.086062985862,-2823.496893146127
29002.88839882827,-3894.566962271934,-5231.559209724912,-2167.652601475135
29002.88947481577,-4082.88043433742,-5323.398887365843,-1489.223918903625
29002.89054999395,-4227.756583495117,-5358.717873065963,-795.4677292957928
29002.89162477476,-4327.77291223152,-5337.230300932164,-93.51319142481765
29002.8926994139,-4381.925768948076,-5259.199488006249,609.3425793681541
29002.8937741244,-4389.670047064132,-5125.458321161685,1305.772970029838
29002.89484914499,-4350.928868486951,-4937.397588367866,1988.53686272151
29002.89592467363,-4266.094642469185,-4696.961684215654,2650.506245267567
29002.89700203605,-4135.867771354941,-4406.297420212694,3285.410100460993
29002.89807929699,-3961.818403690095,-4068.958158313034,3885.337608254098
29002.89915749685,-3745.645778928571,-3688.217399768462,4444.511318340125
29002.89931533711,-3710.612821015655,-3629.102246054673,4522.547191133155
29002.89942230823,-3686.391332460481,-3588.569996611047,4574.849671839699
29002.89952641952,-3662.448633538161,-3548.762364701509,4625.295005779169
29002.89985168842,-3585.329337394348,-3422.156501331393,4779.928388257855
29002.90039517882,-3448.812081579722,-3203.326204969185,5027.941355805392
29002.90139668075,-3173.303765690727,-2778.023183471815,5449.070488365333
29002.90246964872,-2846.206780595209,-2294.462503075605,5845.059172378548
29002.90355220463,-2486.17711738555,-1782.394076005461,6182.756236953678
29002.90463714052,-2098.992362842462,-1250.299910002419,6455.446363095106
29002.90572361881,-1688.977640888748,-704.1782559819101,6659.811733401544
29002.90681152094,-1260.490479235983,-149.8635051813861,6793.52770852806
29002.90790076179,-818.0866994264163,406.7249429705199,6855.04446316133
29002.90899125605,-366.481527106396,959.6319972309221,6843.594344280751
29002.91008290156,89.49526504177553,1502.924097436192,6759.201947861433
29002.91117558196,544.9533755873509,2030.75661576517,6602.688861311105
29002.91226917065,994.9978691754114,2537.441496090537,6375.668287071425
29002.91336353736,1434.786619284173,3017.51451191353,6080.528502126515
29002.91445854665,1859.583995822805,3465.796227716637,5720.408102435057
29002.91555408047,2264.822450608684,3877.459003434291,5299.153365949916
29002.91665001903,2646.145398928388,4248.071874923742,4821.279832170237
29002.91774625499,2999.460299854985,4573.654253392008,4291.915755023181
29002.91884269358,3320.982514308318,4850.717706815671,3716.742721610272
29002.91993926629,3607.278609276737,5076.304315936153,3101.92291078624
29002.92103589493,3855.292066740999,5248.008160990054,2454.049516329297
29002.92213253268,4062.385304995545,5364.00737015635,1780.050990705762
29002.92322915804,4226.361534209681,5423.075807788099,1087.116862272746
29002.92432572838,4345.47903293757,5424.590835652032,382.6497608360008
29002.92542222596,4418.476129901657,5368.542031381866,-325.8418856428505
29002.92651861594,4444.579291724239,5255.530336230568,-1030.796698475741
29002.92761489898,4423.512830834893,5086.756739164235,-1724.713707824915
29002.92871106847,4355.497789077463,4864.010564719225,-2400.202949884914
29002.9298070892,4241.253908508458,4589.658575685278,-3050.050555394487
29002.93090299947,4081.981188345572,4266.594495671353,-3667.354086178003
29002.93199866412,3879.383257209473,3898.281394782374,-4245.456715318585
29002.93309409038,3635.606776925656,3488.625601246198,-4778.197879737943
29002.9341892144,3353.250940641966,3041.999281900765,-5259.860714834177
29002.93528397444,3035.33006865876,2563.17309352752,-5685.275961927946
29002.93637829361,2685.246774050209,2057.272891313846,-6049.872171759179
29002.93747210605,2306.748151727357,1529.713413267299,-6349.736234819696
29002.93856530752,1903.902828803514,986.163769687009,-6581.644097929775
29002.93965779122,1481.046575182854,432.4698238900304,-6743.112895092682
29002.94074946117,1042.729124941538,-125.4173681457257,-6832.430832358677
29002.94110850765,895.9060267017852,-308.9028890775921,-6845.865384555379
29002.94121942714,850.3310542151157,-365.524369662702,-6848.412423070687
29002.94133229221,803.860421134679,-423.0975767514885,-6850.22645685003
29002.9414357829,761.1687198907741,-475.8465235048655,-6851.200091357158
29002.9417806459,618.4019410431616,-651.2637986267697,-6849.679225357411
29002.94270345267,233.5514010691954,-1116.723609377807,-6809.567355508629
29002.94377130852,-213.826314604472,-1644.446905525058,-6697.967433792028
29002.94485647299,-666.1790463354273,-2163.397941112065,-6513.93154187031
29002.94594257383,-1111.832148525374,-2659.780214106511,-6260.254295451267
29002.94702758824,-1545.199211712993,-3127.342004418059,-5939.979713538343
29002.94811127109,-1961.583118422109,-3561.034226966367,-5556.679134400639
29002.94919359145,-2356.567914103302,-3956.283834867136,-5114.557737997589
29002.95027457962,-2725.999594210661,-4308.963557482254,-4618.422151771142
29002.95135427109,-3066.007698751647,-4615.410774438781,-4073.642684321166
29002.95243276613,-3373.062667756411,-4872.479134053915,-3486.060707601706
29002.95351018775,-3643.99356366429,-5077.550269593685,-2861.939184121152
29002.9545866761,-3876.015983852676,-5228.554806685068,-2207.897351717163
29002.95566245503,-4066.767943509688,-5323.993346958085,-1530.797604080052
29002.95673761177,-4214.291187443435,-5362.927291684342,-837.8121855727572
29002.9578124065,-4317.101517291242,-5345.010368681043,-136.1552869194632
29002.95888703685,-4374.159587243967,-5270.468376662131,566.8411937948353
29002.95996173999,-4384.892344704746,-5140.097463646597,1263.864688940689
29002.96103673507,-4349.192473628847,-4955.256643013267,1947.655442962195
29002.96211223993,-4267.420837389869,-4717.85416581279,2611.087727459923
29002.96318957696,-4140.249112041632,-4430.008358167056,3247.875581518189
29002.96426680576,-3969.210461447155,-4095.239116564782,3850.082440440451
29002.96534496632,-3755.975814298798,-3716.796077960697,4411.909154534863
29002.96554004846,-3713.073297432847,-3643.99392549001,4508.729486710364
29002.96566918278,-3683.965382159362,-3595.106502214097,4571.959822148267
29002.96578873701,-3656.518286721527,-3549.359229623095,4629.879079066272
29002.96614235363,-3572.565870245693,-3411.369275918717,4797.62936738922
29002.9667181645,-3427.214696009807,-3178.44564388075,5058.996607252421
29002.96772685946,-3148.005849162007,-2747.79125626118,5479.595596781264
29002.96880083468,-2818.901257243952,-2261.525819322857,5871.665938685521
29002.96988365228,-2457.347771455763,-1747.40306479241,6204.818560775006
29002.97096876747,-2068.966581914951,-1213.658661331419,6472.687550708297
29002.97205541444,-1658.075224836314,-666.2781462007582,6672.035407359568
29002.97314347536,-1229.041561268113,-111.1101600565381,6800.592821943829
29002.97423286319,-786.4290149227448,445.9149655422713,6856.866334907757
29002.97532350368,-334.9513012550266,998.8424242601615,6840.145331439539
29002.97641528725,120.559438534146,1541.734018800599,6750.510895948779
29002.9775080883,575.213358026059,2068.744483688252,6588.843093594883
29002.97860177967,1024.123436109219,2574.194422150618,6356.81291265016
29002.97969623328,1462.4603317392,3052.634168988335,6056.864073202862
29002.98079131992,1885.506274138776,3498.904730164093,5692.186373659926
29002.98188691221,2288.708925395802,3908.196733912307,5266.679502016736
29002.98298289223,2667.73466319372,4276.106402162286,4784.905798979231
29002.98407916165,3018.518958008422,4598.685739159198,4252.032277104362
29002.98517561874,3337.302412308337,4872.47700593322,3673.782088576668
29002.98627219803,3620.682394230032,5094.558894985914,3056.349432693602
29002.98736884307,3865.638679841014,5262.5664886615,2406.342661413
29002.98846548203,4069.560410431001,5374.712851920464,1730.727405656805
29002.98956210127,4230.286663738835,5429.814265179277,1036.705888856862
29002.99065864602,4346.109577249489,5427.290736783878,331.7002586149842
29002.99175510768,4415.804719718499,5367.175999059889,-376.7810691428541
29002.9928514758,4438.634410627343,5250.111584902465,-1081.192501648717
29002.9939477237,4414.356488104727,5077.343344646122,-1774.021108347106
29002.99504383762,4343.227844686063,4850.705770655829,-2447.884295645067
29002.99613980376,4226.000678628613,4572.60326346068,-3095.598720954331
29002.99723560168,4063.915802055562,4245.987207740467,-3710.25189389558
29002.99833119748,3858.692477295426,3874.329064595184,-4285.272294988281
29002.99942654518,3612.512700504673,3461.586110333333,-4814.501903274588
29003.00052159082,3327.999235250748,3012.159988456722,-5292.26614724193
29003.00161627821,3008.187369991619,2530.848561022447,-5713.43876133475
29003.00271052853,2656.499804095418,2022.804723990723,-6073.491537199183
29003.003804253,2276.70854477788,1493.477321823624,-6368.553149787872
29003.00489734995,1872.896269288384,948.5541683421906,-6595.454528019596
29003.00598972893,1449.403391133875,393.8880562814182,-6751.771162872201
29003.00708128898,1010.78829933857,-164.5570098524499,-6835.846111780053
29003.00743109678,867.7188749660307,-343.4334290976714,-6847.344334885773
29003.00756358801,813.273650007568,-411.0958476038985,-6849.73295540982
29003.00769800594,757.9058761698896,-479.676006016514,-6851.051159391025
29003.00810014415,591.5641108320841,-684.3388801822488,-6848.344453759457
29003.00906656912,188.761097014871,-1171.557643636378,-6801.095401395764
29003.01014075851,-260.6675424977168,-1701.385607134431,-6681.424263370189
29003.01122660363,-712.2008309850505,-2218.972604886686,-6489.705132693667
29003.01231261612,-1156.221840875492,-2713.021435843751,-6228.697976808308
29003.01339746777,-1587.455194399086,-3177.650754783099,-5901.45402683391
29003.01448096983,-2001.251726519627,-3607.872477657641,-5511.612493457619
29003.01556312046,-2393.235550984057,-3999.164288843759,-5063.438970850517
29003.01664393784,-2759.281327346382,-4347.43819884543,-4561.808776775571
29003.01772348737,-3095.565196170587,-4649.088571834563,-4012.134801746276
29003.01880186171,-3398.594131653903,-4901.016682736162,-3420.310626895469
29003.01987918512,-3665.239637518404,-5100.657951078612,-2792.640568840141
29003.02095591604,-3892.823098546999,-5246.033984933642,-2135.580829236187
29003.02203184018,-4078.924094383144,-5335.628480874721,-1456.284434987473
29003.02310697848,-4221.638585902442,-5368.581421506201,-761.9972662373093
29003.0241817405,-4319.564638483914,-5344.629502440424,-59.85408528558521
29003.02525636554,-4371.718682136685,-5264.061728650206,642.8361432985521
29003.02633110037,-4377.57679272417,-5127.733204945159,1338.770945452458
29003.02740615586,-4337.079864068897,-4937.062937936383,2020.696447357999
29003.02848174282,-4250.637410775076,-4694.019240707389,2681.501361496816
29003.02955550393,-4119.489071851645,-4401.855330562411,3312.815338226494
29003.03063243941,-3944.395228155127,-4062.285119808377,3910.862742622558
29003.03171071018,-3727.309477428517,-3679.270465530838,4468.114299805589
29003.03182980819,-3700.866626809368,-3634.499512308634,4526.859058316342
29003.03193899372,-3676.204641191351,-3593.042336217541,4580.199658162213
29003.03204729196,-3651.349022857101,-3551.536919971655,4632.614489588099
29003.03237280223,-3574.306153148933,-3424.521281323438,4787.150233389695
29003.03335684227,-3320.787836661568,-3021.005506050749,5225.618585866221
29003.03442718201,-3012.003595535318,-2552.100961947723,5650.172485317419
29003.03550890588,-2668.222944393823,-2051.346100105373,6019.553778141677
29003.03659321072,-2295.33600043625,-1527.651080515001,6325.820030319923
29003.0376790801,-1897.55117081262,-986.9881479862119,6565.206160240288
29003.03876639518,-1479.089416323527,-435.1261711047962,6735.010715887632
29003.0398550787,-1044.391380899778,122.0518695392739,6833.296890465469
29003.04094505324,-598.0821356689081,678.594051141215,6858.900513429493
29003.0420362241,-144.9276003262665,1228.536168503589,6811.44390240479
29003.04312847927,310.2173162935503,1765.967783904049,6691.345634286748
29003.0442216967,762.4653272377738,2285.102049863885,6499.820123787293
29003.04531573804,1206.94883228084,2780.338263454616,6238.869149559155
29003.0464104945,1638.892872344081,3246.345336747574,5911.249630572137
29003.04750582288,2053.642732963406,3678.092897110644,5520.459044850592
29003.0486016116,2446.741813784346,4070.935568777533,5070.677575509525
29003.04969775172,2813.968773653278,4420.650531839251,4566.727560607427
29003.05079414584,3151.386573886308,4723.486139996862,4014.015226859514
29003.05189069182,3455.380091298027,4976.19760933896,3418.478126492436
29003.05298733253,3722.708065015454,5176.09194302674,2786.49143273434
29003.05408399537,3950.519363880599,5321.040087176039,2124.829004291235
29003.05518063784,4136.393557260706,5409.506544255151,1440.563479017632
29003.05627722693,4278.359000729596,5440.558306277897,741.0007458049184
29003.05737372219,4374.910835366478,5413.873340870863,33.61274459302221
29003.05847011235,4425.02949885528,5329.742348219841,-674.0654120178091
29003.05956639308,4428.185773699302,5189.061649635283,-1374.500668553508
29003.06066255604,4384.345544316866,4993.324421075545,-2060.233510366019
29003.06175856814,4293.973220122709,4744.611451873067,-2723.943731446074
29003.06285442521,4158.024333407206,4445.559350409328,-3358.560598491818
29003.06395009581,3977.939985925388,4099.345410631548,-3957.303323589485
29003.06504553909,3755.633265091074,3709.653438601132,-4513.765636005158
29003.06614072822,3493.464808783408,3280.627033635802,-5021.996085886891
29003.06723559249,3194.232288962204,2816.848929625911,-5476.535408518073
29003.06833007622,2861.129148947233,2323.271605968863,-5872.505768174065
29003.06942409602,2497.722945253421,1805.182891584472,-6205.647848779306
29003.07051754874,2107.917786811119,1268.147930872322,-6472.377175845209
29003.0716103406,1695.90266171184,717.9349056900963,-6669.834561878255
29003.07270236831,1266.112105689848,160.4606861340074,-6795.913901072435
29003.07334272581,1007.505913684323,-167.6160324762306,-6836.098917718904
29003.07365427156,880.291674358181,-327.0831739942552,-6846.549907246508
29003.07379066764,824.3490729893962,-396.8171552012032,-6849.245363413191
29003.0739217366,770.461672082654,-463.7653286472112,-6850.755769452093
29003.07439942517,573.1228336731238,-707.0798431537104,-6847.297635766171
29003.07538574861,162.4021876666934,-1204.32945487962,-6795.67808609134
29003.07646261004,-287.5142693754231,-1735.044256991534,-6671.296428317723
29003.07754865854,-738.212386090109,-2251.914620684727,-6475.091092321298
29003.07863459679,-1181.005351865342,-2744.76052891712,-6209.791969979568
29003.07971933599,-1610.732902981672,-3207.833594214179,-5878.473782188393
29003.08080273845,-2022.783296956167,-3636.18623678356,-5484.807126507143
29003.08188479654,-2412.79728725666,-4025.3140368455,-5033.099177768926
29003.08296553737,-2776.67377556063,-4371.155336884912,-4528.25770973091
29003.08404502561,-3110.611357190845,-4670.129653293796,-3975.728031814674
29003.08512335219,-3411.14096867722,-4919.165761215117,-3381.433158149165
29003.08620062974,-3675.15748708439,-5115.727466279482,-2751.709001727755
29003.08727734039,-3900.014522783877,-5257.871758346364,-2093.017757557414
29003.08835290842,-4083.264948927292,-5344.095570258861,-1412.759825008374
29003.0894280155,-4223.149244864346,-5373.630132297712,-717.7733091530913
29003.09050280413,-4318.237822406787,-5346.211220118661,-15.36367521521206
29003.09157747129,-4367.569319601566,-5262.160609202945,687.1307302416171
29003.09265224835,-4370.648465033678,-5122.370908690529,1382.39978696924
29003.09372736386,-4327.445036843496,-4928.294770215104,2063.20807005902
29003.09480302927,-4238.395414418797,-4681.934291060517,2722.455896954505
29003.09588638455,-4103.393704027052,-4383.759826944454,3357.211063271734
29003.096964507,-3925.394677777495,-4040.392088368251,3953.103348187488
29003.09804302348,-3705.727686461135,-3654.078017184704,4507.201324622265
29003.09817139565,-3676.919012211162,-3605.435859188895,4570.077329024643
29003.09829060958,-3649.67162174749,-3559.779482918359,4627.85232196885
29003.09861460567,-3573.245764598777,-3433.387885959977,4781.818569410529
29003.0995602762,-3330.959042345015,-3046.199844750239,5204.526363640018
29003.10062585626,-3025.684587845839,-2580.477353587098,5629.950111337297
29003.10170702083,-2684.187391930335,-2080.868616220032,6002.292030486817
29003.1027912337,-2313.282438015711,-1557.80140202025,6311.893248832739
29003.10387707624,-1917.270732883066,-1017.416365230745,6554.789252197501
29003.10496435448,-1500.379251051144,-465.5145260374861,6728.219163554735
29003.10605300919,-1067.02470523278,92.03044850567035,6830.210494201706
29003.10714295266,-621.8214365667843,649.258075294512,6859.557977315713
29003.1082340883,-169.5240519482039,1200.196369465994,6815.844523200319
29003.10932632633,285.0312964921298,1738.93560297065,6699.446441712902
29003.11041952248,736.9547871147764,2259.664081709875,6511.539611364284
29003.11151356278,1181.392491575196,2756.775314974537,6254.081465301408
